"","sample_me","core","depth","code","lake","dna","lat","lon","weigth_dry_g","weight_accumul_g","sed_rate","date_weight","date_final","how_dated","date_trusted","date_error","C_N_measured_estimated","LoI","carbonate","TOC_percent","TN_percent","X13C_12C","X15N_14N","DDE_2.4","DDE_4.4","DDD_2.4","DDD_4.4","DDT_2.4","DDT_4.4","a.HCH","b.HCH","d.HCH","g.HCH","HCB","TF","Al","As","Ca","Cd","Co","Cr","Cu","Fe","K","Mg","Mn","Mo","Na","Ni","P","Pb","S","Zn","C_N_ratio","S_Fe","LoI_Al","carbonate_Al","TOC_percent_Al","TN_percent_Al","X13C_12C_Al","X15N_14N_Al","DDE_2.4_Al","DDE_4.4_Al","DDD_2.4_Al","DDD_4.4_Al","DDT_2.4_Al","DDT_4.4_Al","a.HCH_Al","b.HCH_Al","d.HCH_Al","g.HCH_Al","HCB_Al","TF_Al","Al_Al","As_Al","Ca_Al","Cd_Al","Co_Al","Cr_Al","Cu_Al","Fe_Al","K_Al","Mg_Al","Mn_Al","Mo_Al","Na_Al","Ni_Al","P_Al","Pb_Al","S_Al","Zn_Al","LoI_Mg","carbonate_Mg","TOC_percent_Mg","TN_percent_Mg","X13C_12C_Mg","X15N_14N_Mg","DDE_2.4_Mg","DDE_4.4_Mg","DDD_2.4_Mg","DDD_4.4_Mg","DDT_2.4_Mg","DDT_4.4_Mg","a.HCH_Mg","b.HCH_Mg","d.HCH_Mg","g.HCH_Mg","HCB_Mg","TF_Mg","Al_Mg","As_Mg","Ca_Mg","Cd_Mg","Co_Mg","Cr_Mg","Cu_Mg","Fe_Mg","K_Mg","Mg_Mg","Mn_Mg","Mo_Mg","Na_Mg","Ni_Mg","P_Mg","Pb_Mg","S_Mg","Zn_Mg","ddt","ddt_Al","ddt_Mg","hch","hch_Al","hch_Mg"
"11","AR02_110","AR02",110,"AR","Arendsee","AR1.110",11.460285,52.888519,16.44,71.37,NA,1995,1994.241709,"dated","yes",NA,"measured",11.88,68.316,20.34,1.318,-24.04,4.56,1.712,26.834,16.576,40.318,0,0,0,0,0,0,0,0,769,0.71,301264,0.04,0.35,1.83,9.2,2186,304,2628,388,0.4,162.28,1.99,205.7,0.83,2918,-1.55,17.997057325676,2.32481383237874,0.0154486345903771,0.0888374512353706,0.0264499349804941,0.00171391417425228,-0.0312613784135241,0.0059297789336801,0.00222626788036411,0.0348946684005202,0.021555266579974,0.0524291287386216,0,0,0,0,0,0,0,0,1,0.000923276983094928,391.760728218466,5.20156046814044e-05,0.000455136540962289,0.00237971391417425,0.011963589076723,2.84265279583875,0.395318595578674,3.41742522756827,0.504551365409623,0.000520156046814044,0.211027308192458,0.00258777633289987,0.267490247074122,0.00107932379713914,3.79453836150845,-0.00201560468140442,0.00452054794520548,0.0259954337899543,0.00773972602739726,0.000501522070015221,-0.00914764079147641,0.0017351598173516,0.00065144596651446,0.0102108066971081,0.00630745814307458,0.015341704718417,0,0,0,0,0,0,0,0,0.29261796042618,0.000270167427701674,114.636225266362,1.5220700152207e-05,0.000133181126331811,0.00069634703196347,0.00350076103500761,0.831811263318113,0.115677321156773,1,0.147640791476408,0.00015220700152207,0.0617503805175038,0.000757229832572298,0.0782724505327245,0.000315829528158295,1.1103500761035,-0.000589802130898021,85.44,0.11110533159948,0.0325114155251142,0,0,0
"12","AR02_120","AR02",120,"AR","Arendsee","AR1.120",11.460285,52.888519,12.5,83.86,NA,1995,1992.253015,"intra","yes",NA,"measured",16.54,67.425,20.25,1.365,-24.05,4.6,2.14,31.905,20.72,49.38,0,0,0,0,0,0,0,0,2035.5,3.295,256866,0.265,1.39,4.47,14.27,4420,623,2307,500.5,0.785,197,4.905,550.915,17.655,5375,39.735,17.3004873737535,2.11791853086879,0.00812576762466224,0.0331245394252027,0.00994841562269713,0.000670596904937362,-0.0118152788012773,0.00225988700564972,0.00105133873741096,0.0156742815033161,0.0101793171211005,0.0242593957258659,0,0,0,0,0,0,0,0,1,0.00161876688774257,126.193072955048,0.000130189142716777,0.000682878899533284,0.00219602063375092,0.00701056251535249,2.17145664455908,0.306067305330386,1.13338246131172,0.245885531810366,0.000385654630311963,0.0967821174158683,0.00240972733971997,0.270653402112503,0.00867354458364038,2.64062883812331,0.019521002210759,0.00716948417858691,0.0292262678803641,0.008777633289987,0.000591677503250975,-0.0104247941048981,0.00199393151278717,0.000927611616818379,0.0138296488946684,0.00898136107498916,0.0214044213263979,0,0,0,0,0,0,0,0,0.882314694408322,0.0014282618118769,111.34200260078,0.000114867793671435,0.000602514087559601,0.00193758127438231,0.00618552232336368,1.91590810576506,0.270047680970958,1,0.216948417858691,0.000340268747290854,0.0853922843519723,0.00212613784135241,0.238801473775466,0.00765279583875162,2.32986562635457,0.01722366710013,104.145,0.0511643330876934,0.0451430429128739,0,0,0
"13","AR02_130","AR02",130,"AR","Arendsee","AR1.130",11.460285,52.888519,8.55,92.41,NA,1995,1990.264322,"intra","yes",NA,"measured",16.605,66.534,20.16,1.412,-24.06,4.64,2.568,36.976,24.864,58.442,0,0,0,0,0,0,0,0,3302,5.88,212468,0.49,2.43,7.11,19.34,6654,942,1986,613,1.17,231.72,7.82,896.13,34.48,7832,81.02,16.6502896424265,2.04994841828978,0.00502877044215627,0.0201496062992126,0.00610539067231981,0.000427619624470018,-0.00728649303452453,0.00140520896426408,0.00077771047849788,0.0111980617807389,0.00752998182919443,0.0176989703210176,0,0,0,0,0,0,0,0,1,0.00178073894609328,64.3452453058752,0.00014839491217444,0.000735917625681405,0.00215324046032707,0.00585705632949727,2.01514233797698,0.285281647486372,0.60145366444579,0.18564506359782,0.000354330708661417,0.070175651120533,0.00236826165960024,0.271390066626287,0.0104421562689279,2.37189582071472,0.0245366444579043,0.00836102719033233,0.0335015105740181,0.0101510574018127,0.000710976837865055,-0.0121148036253776,0.00233635448136959,0.00129305135951662,0.0186183282980866,0.0125196374622356,0.0294269889224572,0,0,0,0,0,0,0,0,1.66263846928499,0.0029607250755287,106.982880161128,0.000246727089627392,0.00122356495468278,0.00358006042296073,0.00973816717019134,3.35045317220544,0.474320241691843,1,0.308660624370594,0.000589123867069486,0.116676737160121,0.00393756294058409,0.451223564954683,0.017361530715005,3.9436052366566,0.0407955689828802,122.85,0.0372047244094488,0.0618580060422961,0,0,0
"14","AR02_140","AR02",140,"AR","Arendsee","AR1.140",11.460285,52.888519,8.01,100.42,NA,1995,1988.275628,"intra","yes",NA,"measured",16.67,65.643,20.07,1.459,-24.07,4.68,2.996,42.047,29.008,67.504,0,0,0,0,0,0,0,0,3838,7.425,199144,0.725,3.13,8.375,23.005,7746,1025.5,1940,683,1.45,254.8,10.27,1007.535,49.34,9358,117.635,16.0419826491012,2.10406232112516,0.00434340802501303,0.0171034392912976,0.00522928608650339,0.000380145909327775,-0.00627149557060969,0.00121938509640438,0.000780614903595623,0.0109554455445545,0.00755810317873893,0.017588327253778,0,0,0,0,0,0,0,0,1,0.00193460135487233,51.8874413757165,0.000188900468994268,0.000815528921313184,0.00218212610734758,0.00599400729546639,2.01823866597186,0.267196456487754,0.505471599791558,0.177957269411152,0.000377800937988536,0.0663887441375716,0.00267587285044294,0.262515633142262,0.0128556539864513,2.4382490880667,0.0306500781657113,0.00859278350515464,0.0338365979381443,0.0103453608247423,0.000752061855670103,-0.0124072164948454,0.00241237113402062,0.00154432989690722,0.0216737113402062,0.0149525773195876,0.0347958762886598,0,0,0,0,0,0,0,0,1.97835051546392,0.00382731958762887,102.651546391753,0.000373711340206186,0.00161340206185567,0.00431701030927835,0.0118582474226804,3.99278350515464,0.52860824742268,1,0.352061855670103,0.000747422680412371,0.131340206185567,0.00529381443298969,0.51934793814433,0.0254329896907216,4.82371134020619,0.0606365979381443,141.555,0.036882490880667,0.0729664948453608,0,0,0
"15","AR02_150","AR02",150,"AR","Arendsee","AR1.150",11.460285,52.888519,7.47,107.89,NA,1995,1986.286935,"intra","yes",NA,"measured",20.96,64.752,19.98,1.506,-24.08,4.72,3.424,47.118,33.152,76.566,0,0,0,0,0,0,0,0,4374,8.97,185820,0.96,3.83,9.64,26.67,8838,1109,1894,753,1.73,277.88,12.72,1118.94,64.2,10884,154.25,15.4716443525706,2.14480388137258,0.00479195244627343,0.014803840877915,0.0045679012345679,0.000344307270233196,-0.00550525834476452,0.00107910379515318,0.000782807498856882,0.0107722908093278,0.00757933241883859,0.0175048010973937,0,0,0,0,0,0,0,0,1,0.00205075445816187,42.482853223594,0.000219478737997257,0.000875628715134888,0.00220393232738912,0.00609739368998628,2.02057613168724,0.253543667123914,0.433013260173754,0.172153635116598,0.000395518975765889,0.0635299497027892,0.00290809327846365,0.255816186556927,0.0146776406035665,2.4883401920439,0.03526520347508,0.0110665258711721,0.0341879619852165,0.0105491024287223,0.000795142555438226,-0.012713833157339,0.00249208025343189,0.0018078141499472,0.0248775079197466,0.0175036958817318,0.0404255543822598,0,0,0,0,0,0,0,0,2.30939809926082,0.00473600844772967,98.1098204857445,0.000506863780359028,0.00202217529039071,0.00508975712777191,0.0140813093980993,4.66631467793031,0.585533262935586,1,0.397571277719113,0.000913410770855333,0.146715945089757,0.00671594508975713,0.59078141499472,0.03389651531151,5.74656810982049,0.081441393875396,160.26,0.036639231824417,0.0846145723336853,0,0,0
"16","AR02_160","AR02",160,"AR","Arendsee","AR1.160",11.460285,52.888519,7.59,115.48,NA,1991,1984.298242,"intra","yes",NA,"measured",25.25,63.861,19.89,1.553,-24.09,4.76,3.852,52.189,37.296,85.628,0,0,0,0,0,0,0,0,4606,10.11,189985.5,1.325,4.215,10.335,30.385,8870.5,1145,1991.5,776.5,1.92,280.775,13.455,1151.06,85.72,10919.5,183.62,14.9358274983283,2.14391569397645,0.00548198002605297,0.0138647416413374,0.00431828050369084,0.000337168910117238,-0.0052301346070343,0.00103343465045593,0.000836300477637864,0.0113306556665219,0.00809726443768997,0.0185905340859748,0,0,0,0,0,0,0,0,1,0.00219496309161963,41.2473947025619,0.000287668258792879,0.00091511072514112,0.00224381241858446,0.00659683022145028,1.92585757707338,0.248588797221016,0.432370820668693,0.168584455058619,0.00041684759009987,0.0609585323491099,0.00292118975249674,0.249904472427269,0.0186105080330004,2.37071211463309,0.0398653929656969,0.0126788852623651,0.032066783831283,0.00998744664825508,0.000779814210394175,-0.012096409741401,0.00239015817223199,0.00193422043685664,0.0262058749686166,0.0187275922671353,0.0429967361285463,0,0,0,0,0,0,0,0,2.3128295254833,0.00507657544564399,95.3981923173487,0.000665327642480542,0.00211649510419282,0.00518955561134823,0.0152573437107708,4.45418026613106,0.574943509917148,1,0.389907105197088,0.000964097414009541,0.14098669344715,0.00675621390911373,0.577986442380115,0.0430429324629676,5.48305297514436,0.0922018578960583,178.965,0.0388547546678246,0.0898644238011549,0,0,0
"17","AR02_170","AR02",170,"AR","Arendsee","AR1.170",11.460285,52.888519,7.7,123.18,1.7,1986,1982.309548,"intra","yes",NA,"measured",23.15,62.97,19.8,1.6,-24.1,4.8,4.28,57.26,41.44,94.69,0,0,0,0,0,0,0,0,4838,11.25,194151,1.69,4.6,11.03,34.1,8903,1181,2089,800,2.11,283.67,14.19,1183.18,107.24,10955,212.99,14.4314898842728,2.14303399115638,0.00478503513848698,0.013015708970649,0.00409260024803638,0.000330715171558495,-0.00498139727159983,0.000992145514675486,0.000884663083918975,0.0118354692021496,0.00856552294336503,0.0195721372467962,0,0,0,0,0,0,0,0,1,0.00232534105002067,40.1304257957834,0.000349317899958661,0.000950806118230674,0.00227986771393138,0.00704836709384043,1.8402232327408,0.244109136006614,0.43178999586606,0.165357585779248,0.000436130632492766,0.058633732947499,0.0029330301777594,0.244559735427863,0.0221661843737081,2.26436544026457,0.0440243902439024,0.0110818573480134,0.0301436093824797,0.00947821924365725,0.000765916706558162,-0.0115366203925323,0.00229775011967449,0.00204882719004308,0.0274102441359502,0.0198372426998564,0.0453279080899952,0,0,0,0,0,0,0,0,2.31594064145524,0.00538535184298708,92.9396840593585,0.000808999521302058,0.00220201053135471,0.00528003829583533,0.0163235998085208,4.26184777405457,0.565342269028243,1,0.382958353279081,0.00101005265677358,0.135792245093346,0.0067927237912877,0.566385830540929,0.0513355672570608,5.24413595021541,0.101957874581139,197.67,0.0408577924762298,0.0946242221158449,0,0,0
"18","AR02_180","AR02",180,"AR","Arendsee","AR1.180",11.460285,52.888519,6.71,129.88,NA,1982,1980.320855,"intra","yes",NA,"measured",21.05,57.57,22.05,1.815,-24.65,5.25,4.085,63.43,47.43,113.07,0,0,0,0,0,0,0,0,5274,15.055,171773.5,2.555,5.75,12.785,40.3,11325.5,1251.5,1965.5,899.5,2.105,322.73,16.8,1265.505,151.645,14006,317.79,14.1676534801776,2.15382190039722,0.00399127796738718,0.0109158134243458,0.00418088737201365,0.000344141069397042,-0.00467387182404247,0.000995449374288965,0.000774554417899128,0.012026924535457,0.00899317406143345,0.0214391353811149,0,0,0,0,0,0,0,0,1,0.0028545695866515,32.5698710656049,0.000484452028820629,0.0010902540766022,0.00242415623814941,0.00764125900644672,2.14742131209708,0.237296169890027,0.372677284793326,0.170553659461509,0.000399127796738718,0.0611926431551005,0.00318543799772469,0.23995164960182,0.028753318164581,2.65566932119833,0.0602559726962457,0.0107097430679216,0.0292902569320784,0.011218519460697,0.000923429152887306,-0.012541338081913,0.00267107606207072,0.00207835156448741,0.032271686593742,0.024131264309336,0.0575273467311117,0,0,0,0,0,0,0,0,2.68328669549733,0.00765962859323327,87.3943017044009,0.00129992368354108,0.00292546425845841,0.00650470618163317,0.0205036886288476,5.76214703637751,0.636733655558382,1,0.45764436530145,0.00107097430679216,0.164197405240397,0.0085474433986263,0.643859068939201,0.0771533960824218,7.12592215721191,0.161684049860086,228.015,0.0432337883959044,0.116008649198677,0,0,0
"19","AR02_190","AR02",190,"AR","Arendsee","AR1.190",11.460285,52.888519,5.71,135.59,NA,1979,1978.332161,"intra","yes",NA,"measured",23.67,52.17,24.3,2.03,-25.2,5.7,3.89,69.6,53.42,131.45,0,0,0,0,0,0,0,0,5710,18.86,149396,3.42,6.9,14.54,46.5,13748,1322,1842,999,2.1,361.79,19.41,1347.83,196.05,17057,422.59,13.9597036050287,2.16080798971721,0.00414535901926445,0.00913660245183888,0.00425569176882662,0.000355516637478109,-0.00441330998248687,0.000998248686514886,0.000681260945709282,0.0121891418563923,0.00935551663747811,0.0230210157618214,0,0,0,0,0,0,0,0,1,0.00330297723292469,26.1639229422067,0.000598949211908932,0.00120840630472855,0.00254640980735552,0.00814360770577933,2.4077057793345,0.231523642732049,0.322591943957968,0.174956217162872,0.000367775831873905,0.0633607705779334,0.00339929947460595,0.236047285464098,0.0343345008756567,2.98721541155867,0.0740087565674256,0.0128501628664495,0.0283224755700326,0.0131921824104235,0.00110206297502714,-0.0136807817589577,0.00309446254071661,0.00211183496199783,0.0377850162866449,0.0290010857763301,0.0713626492942454,0,0,0,0,0,0,0,0,3.09989142236699,0.0102388707926167,81.1053203040174,0.00185667752442997,0.00374592833876222,0.00789359391965255,0.0252442996742671,7.46362649294245,0.717698154180239,1,0.542345276872964,0.0011400651465798,0.196411509229099,0.0105374592833876,0.73172095548317,0.1064332247557,9.2600434310532,0.229419109663409,258.36,0.045246935201401,0.140260586319218,0,0,0
"20","AR02_200","AR02",200,"AR","Arendsee","AR1.200",11.460285,52.888519,5.52,141.11,NA,1976,1976.343468,"intra","yes",NA,"measured",26.29,49.535,23.4,2.085,-25.1,6,4.135,76.24,55.915,182.74,0,0,0,0,0,0,0,0,6186,20.42,140441.5,3.74,7.225,14.825,48.545,15421.5,1414,1841,990.5,2.17,381.55,20.14,1264.915,200.945,18603,464.775,13.0880745407837,2.10091953302288,0.0042499191723246,0.00800759780148723,0.0037827352085354,0.000337051406401552,-0.00405754930488199,0.000969932104752667,0.00066844487552538,0.0123246039443906,0.0090389589395409,0.0295408988037504,0,0,0,0,0,0,0,0,1,0.00330100226317491,22.7031199482703,0.000604591011962496,0.001167959909473,0.00239654057549305,0.00784755900420304,2.49296799224054,0.228580666020045,0.297607500808277,0.160119624959586,0.000350792111218881,0.06167959909473,0.00325573876495312,0.204480278047203,0.0324838344649208,3.00727449078564,0.0751333656644035,0.0142802824551874,0.0269065725149375,0.0127104834329169,0.00113253666485606,-0.0136338946224878,0.00325909831613254,0.00224606192286801,0.0414122759369908,0.0303720803910918,0.0992612710483433,0,0,0,0,0,0,0,0,3.36013036393265,0.0110917979359044,76.2854426941879,0.00203150461705595,0.00392449755567626,0.00805268875611081,0.0263688212927757,8.37669744703965,0.768060836501901,1,0.538022813688213,0.0011787072243346,0.207251493753395,0.0109397066811515,0.687080391091798,0.109149918522542,10.1048343291689,0.252457903313417,319.03,0.0515729065632072,0.173291689299294,0,0,0
"21","AR02_210","AR02",210,"AR","Arendsee","AR1.210",11.460285,52.888519,5.32,146.43,NA,1973,1974.354774,"intra","yes",NA,"measured",26.05,46.9,22.5,2.14,-25,6.3,4.38,82.88,58.41,234.03,0,0,0,0,0,0,0,0,6662,21.98,131487,4.06,7.55,15.11,50.59,17095,1506,1840,982,2.24,401.31,20.87,1182,205.84,20149,506.96,12.261248839654,2.05275653199138,0.00391023716601621,0.00703992794956469,0.00337736415490844,0.00032122485740018,-0.00375262683878715,0.000945661963374362,0.000657460222155509,0.0124407084959472,0.0087676373461423,0.0351290903632543,0,0,0,0,0,0,0,0,1,0.00329930951666166,19.7368658060642,0.000609426598619033,0.00113329330531372,0.00226808766136295,0.00759381567096968,2.56604623236265,0.226058240768538,0.276193335334734,0.147403182227559,0.000336235364755329,0.0602386670669469,0.00313269288501951,0.177424196937856,0.0308976283398379,3.02446712698889,0.0760972680876614,0.0141576086956522,0.0254891304347826,0.0122282608695652,0.00116304347826087,-0.0135869565217391,0.00342391304347826,0.0023804347826087,0.0450434782608696,0.0317445652173913,0.127190217391304,0,0,0,0,0,0,0,0,3.62065217391304,0.011945652173913,71.4603260869565,0.00220652173913043,0.00410326086956522,0.00821195652173913,0.0274945652173913,9.29076086956522,0.818478260869565,1,0.533695652173913,0.00121739130434783,0.218103260869565,0.0113423913043478,0.642391304347826,0.111869565217391,10.9505434782609,0.275521739130435,379.7,0.0569948964274992,0.206358695652174,0,0,0
"22","AR02_220","AR02",220,"AR","Arendsee","AR1.220",11.460285,52.888519,5.86,152.28,NA,1970,1972.366081,"intra","yes",NA,"measured",25.81,49.13,20.85,1.955,-24.85,5.85,2.99,55.305,37.595,152.495,0,0,0,0,0,0,0,0,6544,18.305,140444.5,3.08,5.84,13.36,43.765,16143.5,1536.5,1838,880,2.045,374.7,18.53,1094.39,159.4,18769,405.15,12.4372756345899,2.02486692873262,0.00394407090464548,0.00750764058679707,0.00318612469437653,0.000298746943765281,-0.00379737163814181,0.000893948655256724,0.000456907090464548,0.00845125305623472,0.00574495721271394,0.0233030256723716,0,0,0,0,0,0,0,0,1,0.00279721882640587,21.4615678484108,0.000470660146699267,0.00089242053789731,0.00204156479217604,0.00668780562347188,2.4669162591687,0.234795232273839,0.280867970660147,0.134474327628362,0.0003125,0.0572585574572127,0.00283160146699267,0.167235635696821,0.0243581907090465,2.86812347188264,0.0619116748166259,0.0140424374319913,0.0267301414581066,0.0113438520130577,0.00106365614798694,-0.0135201305767138,0.00318280739934712,0.00162676822633297,0.0300897714907508,0.0204542981501632,0.0829678998911861,0,0,0,0,0,0,0,0,3.56039173014146,0.00995919477693145,76.4115886833515,0.00167573449401523,0.00317736670293798,0.00726877040261153,0.0238112078346028,8.78318824809576,0.835963003264418,1,0.478781284004353,0.00111262241566921,0.20386289445049,0.0100816104461371,0.595424374319913,0.0867247007616975,10.2116430903156,0.220429815016322,248.385,0.0379561430317848,0.135138737758433,0,0,0
"23","AR02_230","AR02",230,"AR","Arendsee","AR1.230",11.460285,52.888519,6.39,158.67,1.77,1966,1970.377387,"intra","yes",NA,"measured",21.995,51.36,19.2,1.77,-24.7,5.4,1.6,27.73,16.78,70.96,0,0,0,0,0,0,0,0,6426,14.63,149402,2.1,4.13,11.61,36.94,15192,1567,1836,778,1.85,348.09,16.19,1006.78,112.96,17389,303.34,12.650098991179,1.99348378183237,0.00342281356987239,0.00799253034547152,0.00298786181139122,0.000275443510737628,-0.00384375972611267,0.000840336134453782,0.000248988484282602,0.00431528166822284,0.00261126672891379,0.0110426392779334,0,0,0,0,0,0,0,0,1,0.00227668845315904,23.2496109554933,0.000326797385620915,0.000642701525054466,0.00180672268907563,0.00574852163087457,2.36414565826331,0.243853096794273,0.285714285714286,0.121070650482415,0.000287892934951758,0.0541690009337068,0.00251945222533458,0.156672891378774,0.0175785869903517,2.70603797074385,0.0472051042639278,0.0119798474945534,0.0279738562091503,0.0104575163398693,0.000964052287581699,-0.0134531590413943,0.00294117647058824,0.000871459694989107,0.01510348583878,0.00913943355119826,0.0386492374727669,0,0,0,0,0,0,0,0,3.5,0.00796840958605665,81.3736383442266,0.0011437908496732,0.00224945533769063,0.00632352941176471,0.020119825708061,8.27450980392157,0.853485838779956,1,0.423747276688453,0.00100762527233115,0.189591503267974,0.00881808278867102,0.548355119825708,0.0615250544662309,9.47113289760349,0.165217864923747,117.07,0.0182181761593526,0.0637636165577342,0,0,0
"24","AR02_240","AR02",240,"AR","Arendsee","AR1.240",11.460285,52.888519,7.12,165.79,NA,1962,1968.388694,"intra","yes",NA,"measured",18.18,59.4,17.7,1.475,-24.75,5.2,0.8,15.08,8.39,35.48,0,0,0,0,0,0,0,0,5241.5,14.26,179680.5,2.235,3.245,9.525,29.69,15354.5,1340,1920.5,829,1.38,294.985,12.495,916.66,103.39,17235,249.015,13.9941720089918,1.95491851582023,0.00346847276542974,0.0113326337880378,0.00337689592673853,0.000281407993894877,-0.00472193074501574,0.000992082419154822,0.000152628064485357,0.00287703901554898,0.00160068682629018,0.00676905465992559,0,0,0,0,0,0,0,0,1,0.00272059524945149,34.2803586759515,0.000426404655155967,0.00061909758656873,0.00181722789277878,0.00566440904321282,2.92940952017552,0.255652008012973,0.366402747305161,0.158160831822951,0.000263283411237241,0.0562787370027664,0.00238385958218067,0.174885051988934,0.0197252694839264,3.28818086425641,0.0475083468472765,0.00946628482166103,0.0309294454569123,0.0092163499088779,0.000768029159073158,-0.0128872689403801,0.00270762822181724,0.000416558187971882,0.00785212184326998,0.00436865399635512,0.018474355636553,0,0,0,0,0,0,0,0,2.72923717781828,0.0074251497005988,93.5592293673523,0.00116375943764645,0.00168966414996095,0.00495964592554022,0.0154595157511065,7.99505337151783,0.697734964852903,1,0.431658422285863,0.000718562874251497,0.153598021348607,0.00650611819838584,0.477302785732882,0.0538349388180161,8.97422546211924,0.129661546472273,59.75,0.0113994085662501,0.03111168966415,0,0,0
"25","AR02_250","AR02",250,"AR","Arendsee","AR1.250",11.460285,52.888519,7.85,173.64,NA,1957,1966.4,"dated","yes",NA,"measured",17.6,67.44,16.2,1.18,-24.8,5,0,2.43,0,0,0,0,0,0,0,0,0,0,4057,13.89,209959,2.37,2.36,7.44,22.44,15517,1113,2005,880,0.91,241.88,8.8,826.54,93.82,17081,194.69,16.0102815357109,1.91716099044442,0.00433818092186345,0.0166231205324131,0.0039930983485334,0.000290855311806754,-0.0061128912989894,0.00123243776189302,0,0.00059896475228001,0,0,0,0,0,0,0,0,0,0,1,0.00342371210253882,51.7522800098595,0.000584175499137294,0.000581710623613507,0.00183386738969682,0.00553118067537589,3.82474735025881,0.274340645797387,0.494207542519103,0.216909046093172,0.00022430367266453,0.0596204091693369,0.00216909046093172,0.203731821543012,0.0231254621641607,4.21025388217895,0.0479886615725906,0.00877805486284289,0.0336359102244389,0.00807980049875312,0.000588528678304239,-0.0123690773067332,0.00249376558603491,0,0.00121197007481297,0,0,0,0,0,0,0,0,0,0,2.02344139650873,0.00692768079800499,104.717705735661,0.00118204488778055,0.00117705735660848,0.00371072319201995,0.0111920199501247,7.73915211970075,0.555112219451372,1,0.438902743142145,0.000453865336658354,0.120638403990025,0.00438902743142145,0.412239401496259,0.0467930174563591,8.51920199501247,0.0971022443890274,2.43,0.00059896475228001,0.00121197007481297,0,0,0
"26","AR02_260","AR02",260,"AR","Arendsee","AR1.260",11.460285,52.888519,7.86,181.5,NA,1953,1964.411307,"intra","yes",NA,"measured",17.02,63.935,16.2,1.08,-24.95,5.3,0,1.215,0,0,0,0,0,0,0,0,0,0,4210,17.8675,207245,2.25,1.575,7.52,22.08,19334.75,1172.75,1980.75,818.25,0.935,238.09,8.7175,805.5025,96.2,20535.5,183.9975,17.4927150112397,1.84977868854589,0.00404275534441805,0.015186460807601,0.0038479809976247,0.000256532066508314,-0.00592636579572447,0.00125890736342043,0,0.000288598574821853,0,0,0,0,0,0,0,0,0,0,1,0.00424406175771971,49.2268408551069,0.000534441805225653,0.000374109263657957,0.00178622327790974,0.00524465558194774,4.59257719714964,0.278562945368171,0.470486935866983,0.194358669833729,0.00022209026128266,0.0565534441805226,0.00207066508313539,0.191330760095012,0.0228503562945368,4.87779097387173,0.0437048693586698,0.00859270478354159,0.0322781774580336,0.00817872018174934,0.000545248012116623,-0.0125962387984349,0.00267575413353528,0,0.0006134040136312,0,0,0,0,0,0,0,0,0,0,2.12545752871387,0.00902057301527199,104.629559510287,0.0011359333585763,0.000795153351003408,0.00379654171399722,0.0111472926921621,9.76132777988136,0.59207370945349,1,0.413101098068913,0.000472043417897261,0.120201943708191,0.00440111069039505,0.40666540451849,0.0485674618200177,10.3675375489082,0.092892843619841,1.215,0.000288598574821853,0.0006134040136312,0,0,0
"27","AR02_270","AR02",270,"AR","Arendsee","AR1.270",11.460285,52.888519,7.86,189.36,NA,1948,1962.422613,"intra","yes",NA,"measured",16.43,60.43,16.2,0.98,-25.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,4363,21.845,204531,2.13,0.79,7.6,21.72,23152.5,1232.5,1956.5,756.5,0.96,234.3,8.635,784.465,98.58,23990,173.305,19.277685930754,1.80461850374687,0.003765757506303,0.0138505615402246,0.00371304148521659,0.000224616089846436,-0.00575292230116892,0.00128352051340821,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0050068760027504,46.8785239514096,0.000488196195278478,0.000181068072427229,0.00174192069676828,0.0049782259912904,5.30655512262205,0.282489112995645,0.448429979371992,0.173389869355948,0.000220032088012835,0.0537015814806326,0.00197914279165712,0.17979944991978,0.022594545037818,5.49851019940408,0.0397215218886088,0.00839764886276514,0.0308867876309737,0.00828009200102223,0.000500894454382826,-0.0128290314336826,0.00286225402504472,0,0,0,0,0,0,0,0,0,0,0,0,2.23000255558395,0.0111653462816254,104.539228213647,0.00108867876309737,0.000403782264247381,0.00388448760541784,0.011101456682852,11.8336314847943,0.629951443904932,1,0.386659851776131,0.000490672118579095,0.11975466394071,0.00441349348326093,0.400953232813698,0.0503858931765908,12.2616917965755,0.0885790953232814,0,0,0,0,0,0
